test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,59648,63,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],654,654,0,0,0,20.9182,12.8823,41,47,568,458,531,5,1,0,OK,100,1,150,156,166.75,0,44,77,79,1158,7689199,0,0,0,32.8775,29,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,15,0,1158,7689199,1150,0,0,0,0,0,0,0,0,0,0,1150,7,32.8775,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,282,868,269,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,60773,64,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],666,666,0,0,0,10.4185,10.5966,13,95,568,458,531,5,1,0,OK,100,1,130,141,166.73,1,43,77,79,1193,7835140,0,0,0,32.144,23,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,38,0,1193,7835140,1186,0,0,0,0,0,0,0,0,0,0,1186,7,32.144,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,291,895,278,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,61773,65,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],676,676,0,0,0,10.2421,10.3656,49,97,568,458,531,5,1,0,OK,100,1,120,130,166.76,1,43,77,80,1225,7968316,0,0,0,31.7048,18,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,36,0,1225,7968316,1218,0,0,0,0,0,0,0,0,0,0,1218,7,31.7048,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,299,919,286,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,62898,66,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],687,687,0,0,0,13.0878,204.559,122,76,568,521,681,6,2,0,OK,100,1,110,116,166.35,1,43,77,80,1259,8107385,0,0,0,111.899,3,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,9,0,1259,8107385,1251,0,0,0,0,0,0,0,0,0,0,1251,7,111.899,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,0,0,0,0,0,305,946,292,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,64022,67,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],700,700,0,0,0,10.6031,31.7069,36,94,568,419,690,7,2,0,OK,100,1,90,92,166.23,1,42,77,80,1296,8262686,0,0,0,50.7321,28,37,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,32,0,1296,8262686,1289,0,0,0,0,0,0,0,0,0,0,1289,7,50.7321,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,313,976,300,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,65023,68,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],710,710,0,0,0,10.4182,12.7023,77,95,568,419,690,7,2,0,OK,100,1,70,76,166.04,1,42,77,79,1328,8394074,0,0,0,35.2286,5,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,31,0,1328,8394074,1321,0,0,0,0,0,0,0,0,0,0,1321,7,35.2286,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,321,1000,308,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,66148,69,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],723,723,0,0,0,10.4022,11.867,2,96,568,419,690,7,2,0,OK,100,1,60,69,166.17,-1,42,77,80,1364,8546135,0,0,0,33.2727,3,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,4,0,1364,8546135,1357,0,0,0,0,0,0,0,0,0,0,1357,7,33.2727,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,330,1027,317,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,67148,70,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],733,733,0,0,0,10.4039,10.5717,41,96,568,419,690,7,2,0,OK,100,1,80,91,166.51,-1,42,77,79,1395,8675210,0,0,0,32.4414,28,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,2,0,1395,8675210,1388,0,0,0,0,0,0,0,0,0,0,1388,7,32.4414,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,338,1050,325,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,68148,71,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],743,743,0,0,0,10.4144,27.7319,80,96,568,419,690,7,2,0,OK,100,1,100,113,166.39,-1,41,77,80,1426,8805815,0,0,0,36.7107,26,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,1,0,1426,8805815,1419,0,0,0,0,0,0,0,0,0,0,1419,7,36.7107,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,345,1074,332,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,69273,72,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],755,755,0,0,0,10.4139,11.6169,55,96,568,419,690,7,2,0,OK,100,1,120,127,166.97,0,41,77,80,1462,8955739,0,0,0,31.9694,17,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,24,0,1462,8955739,1455,0,0,0,0,0,0,0,0,0,0,1455,7,31.9694,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,354,1101,341,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,70398,73,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],767,767,0,0,0,10.3269,11.7967,72,96,568,419,690,7,2,0,OK,100,1,130,143,166.79,-1,40,77,80,1498,9105914,0,0,0,33.2472,15,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,47,0,1498,9105914,1491,0,0,0,0,0,0,0,0,0,0,1491,7,33.2472,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,363,1128,350,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,71398,74,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],778,778,0,0,0,10.3727,10.5188,15,96,568,419,690,7,2,0,OK,100,1,150,155,166.78,0,40,78,80,1529,9234798,0,0,0,31.8838,36,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,45,0,1529,9234798,1522,0,0,0,0,0,0,0,0,0,0,1522,7,31.8838,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,371,1151,358,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,72523,75,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],789,789,0,0,0,10.3876,10.5244,82,96,568,419,690,7,2,0,OK,100,1,140,143,166.63,1,40,77,80,1566,9388534,0,0,0,41.2068,50,37,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,18,0,1566,9388534,1558,0,0,0,0,0,0,0,0,0,0,1558,7,41.2068,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,0,0,0,0,1,0,0,0,380,1178,366,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,73647,76,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],801,801,0,0,0,10.6608,12.6068,46,93,568,419,690,7,2,0,OK,100,1,120,122,166.59,1,39,78,80,1601,9535122,0,0,0,33.4444,24,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,41,0,1601,9535122,1594,0,0,0,0,0,0,0,0,0,0,1594,7,33.4444,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,388,1206,373,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,74648,77,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],812,812,0,0,0,21.2212,13.4419,38,47,568,419,690,7,2,0,OK,100,1,100,107,166.27,1,39,77,80,1633,9668405,0,0,0,34.3818,23,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,40,0,1633,9668405,1626,0,0,0,0,0,0,0,0,0,0,1626,7,34.3818,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,397,1229,381,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,75772,78,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],824,824,0,0,0,10.3923,10.608,8,96,568,419,690,7,2,0,OK,100,1,90,94,166.15,0,38,78,80,1669,9818395,0,0,0,33.0145,16,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,13,0,1669,9818395,1662,0,0,0,0,0,0,0,0,0,0,1662,7,33.0145,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,0,0,0,0,1,0,0,0,406,1256,390,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,76773,79,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],834,834,0,0,0,10.4039,10.4354,46,96,568,419,690,7,2,0,OK,100,1,70,79,166.19,1,38,78,80,1701,9951749,0,0,0,32.702,9,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,11,0,1701,9951749,1694,0,0,0,0,0,0,0,0,0,0,1694,7,32.702,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,0,1,0,0,0,414,1280,398,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,77898,80,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],846,846,0,0,0,10.6539,11.7049,65,93,568,419,690,7,2,0,OK,100,1,70,82,165.96,-1,38,78,80,1737,10101775,0,0,0,31.9535,3,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,35,0,1737,10101775,1730,0,0,0,0,0,0,0,0,0,0,1730,7,31.9535,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,423,1307,407,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,79023,81,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],858,858,0,0,0,10.4813,10.7698,38,95,568,419,690,7,2,0,OK,100,1,90,105,166.35,-1,37,77,80,1772,10247636,0,0,0,32.0348,30,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,7,0,1772,10247636,1765,0,0,0,0,0,0,0,0,0,0,1765,7,32.0348,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,124,250,1,0,0,0,1,0,0,0,432,1333,416,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,80148,82,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],870,870,0,0,0,9.865,10.3606,6,101,568,419,690,7,2,0,OK,100,1,110,115,166.49,-1,37,78,81,1808,10397795,0,0,0,36.006,26,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,31,0,1808,10397795,1801,0,0,0,0,0,0,0,0,0,0,1801,7,36.006,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,441,1360,425,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,81273,83,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],881,881,0,0,0,10.0748,24.248,73,99,568,419,690,7,2,0,OK,100,1,120,123,166.75,-1,37,77,81,1843,10546325,0,0,0,46.9967,23,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,4,0,1843,10546325,1836,0,0,0,0,0,0,0,0,0,0,1836,7,46.9967,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,449,1387,433,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,82273,84,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],892,892,0,0,0,10.5337,11.9275,66,94,568,419,690,7,2,0,OK,100,1,130,135,166.69,-1,36,78,80,1874,10675430,0,0,0,33.2954,49,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,2,0,1874,10675430,1867,0,0,0,0,0,0,0,0,0,0,1867,7,33.2954,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,457,1410,441,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,83398,85,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],904,904,0,0,0,10.426,11.0949,23,95,568,419,690,7,2,0,OK,100,1,140,149,166.53,-1,36,78,81,1911,10829787,0,0,0,32.606,15,37,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,126,0,1911,10829787,1904,0,0,0,0,0,0,0,0,0,0,1904,7,32.606,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,466,1438,450,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,84398,86,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],915,915,0,0,0,10.4368,11.3622,15,95,568,419,690,7,2,0,OK,100,1,140,144,166.89,1,36,78,81,1943,10963036,0,0,0,32.1861,13,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,24,0,1943,10963036,1936,0,0,0,0,0,0,0,0,0,0,1936,7,32.1861,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,474,1462,458,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
