test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,5006,11,1,0,1,1822,1822,1822,1822,5006,0,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],178,178,0,0,0,10.2861,10.4599,0,97,144,0,0,0,0,0,OK,100,1,70,64,166.84,-1,100,57,60,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,1,telemetry=OK; command=DEGRADED,OK,NO_DATA,DEGRADED,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,command:manual,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,1822,124,250,0,0,0,0,0,0,0,0,0,0,0,177,2,2,0,1,0,battery?,100,OK,23,6733,6733
,gui,,CONTROL_PANEL,5006,12,1,0,1,1822,1822,1822,1822,5006,0,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],178,178,0,0,0,10.2861,10.4599,0,97,144,0,0,0,0,0,OK,100,1,70,64,166.84,-1,100,57,60,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,1,telemetry=OK; command=DEGRADED,OK,NO_DATA,DEGRADED,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,critical-command:end:takeoff,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,1822,124,250,0,0,0,0,0,0,0,0,0,0,0,177,2,2,0,1,0,battery?,100,OK,23,6733,6733
,gui,,CONTROL_PANEL,7074,13,1,0,1,1822,1822,1822,1822,5006,2068,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],200,200,0,0,0,10.6295,10.7559,40,94,144,0,0,0,0,0,OK,100,1,90,82,167.12,0,100,58,61,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,0,telemetry=OK; command=DEGRADED; rc=NO_DATA,OK,NO_DATA,DEGRADED,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:33:23.395,sdk keepalive paused while keyboard RC worker is active,CONNECTED,0,pitch,22,1,1,0,0,0,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,0,199,2,2,0,1,0,battery?,100,OK,23,8801,8801
,gui,,CONTROL_PANEL,7075,14,1,0,1,1822,1822,1822,1822,5006,2069,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],200,200,0,0,0,10.6295,10.7559,41,94,144,0,0,0,0,0,OK,100,1,90,82,167.12,0,100,58,61,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,0,telemetry=OK; command=DEGRADED; rc=NO_DATA,OK,NO_DATA,DEGRADED,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:33:23.396,keyboard control ON: KeyboardTest,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,0,199,2,2,0,1,0,battery?,100,OK,23,8802,8802
,gui,,CONTROL_PANEL,7075,15,1,0,1,1822,1822,1822,1822,5006,2069,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],200,200,0,0,0,10.6295,10.7559,41,94,144,0,0,0,0,0,OK,100,1,90,82,167.12,0,100,58,61,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,0,telemetry=OK; command=DEGRADED; rc=NO_DATA,OK,NO_DATA,DEGRADED,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,keyboard-control:on:KeyboardTest,,,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,0,199,2,2,0,1,0,battery?,100,OK,23,8802,8802
,gui,,CONTROL_PANEL,119607,16,1,0,1,1822,1822,1822,1822,5006,114601,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1377,1377,0,0,0,20.5528,11.8886,93,48,571,373,1102,3,1,0,OK,100,1,50,47,165.85,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK; rc=OK,OK,NO_DATA,OK,OK,51,50,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:35:24.577,panel switched to Config,CONNECTED,0,pitch,1177,1,1,0,0,0,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,121333,121333
,gui,,CONTROL_PANEL,122491,17,1,0,1,1822,1822,1822,1822,5006,117485,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1406,1406,0,0,0,10.0595,10.1884,50,99,571,373,1102,3,1,0,OK,100,1,50,44,165.6,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK; rc=OK,OK,NO_DATA,OK,OK,51,50,0,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:35:27.465,panel switched to Operation,CONNECTED,0,pitch,29,1,1,0,0,0,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,124217,124217
,gui,,CONTROL_PANEL,123400,18,1,0,1,1822,1822,1822,1822,5006,118394,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1416,1416,0,0,0,10.307,12.0779,45,97,571,373,1102,3,1,0,OK,100,1,50,41,165.75,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK; rc=OK,OK,NO_DATA,OK,OK,50,50,0,6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,critical-command:begin:land,,,CONNECTED,0,pitch,10,1,1,0,0,0,0,0,0,1,0,0,0,124,250,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,125126,125126
,gui,,CONTROL_PANEL,123401,19,1,0,1,1822,1822,1822,1822,5006,118395,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1416,1416,0,0,0,10.307,12.0779,46,97,571,373,1102,3,1,0,OK,100,1,50,41,165.75,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK; rc=OK,OK,NO_DATA,OK,OK,50,50,0,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:35:28.381,sdk keepalive remains running; cooperative loop skips ticks while command channel is busy,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,1,0,0,0,124,250,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,125127,125127
,gui,,CONTROL_PANEL,123451,20,1,0,1,1822,1822,1822,1822,5006,118445,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,takeoff,,TIMEOUT,manual,Timeout waiting for response,attempt=1|send=OK|raw=|result=TIMEOUT,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1416,1416,0,0,0,10.307,12.0779,96,97,571,373,1102,3,1,0,OK,100,1,50,41,165.75,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK,OK,NO_DATA,OK,NO_DATA,0,50,0,6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:35:28.431,rc stream neutralized no-wait (land) => OK,CONNECTED,0,pitch,0,1,0,0,0,0,0,0,0,1,0,0,0,144,250,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,125178,125178
,gui,,CONTROL_PANEL,123451,21,2,1,1,911,0,1822,0,123451,0,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,rc 0 0 0 0,no_wait,OK,preflight,,no_wait|send=OK,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1416,1416,0,0,0,10.307,12.0779,96,97,571,373,1102,3,1,0,OK,100,1,50,41,165.75,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,1,telemetry=OK; command=DEGRADED,OK,NO_DATA,DEGRADED,NO_DATA,0,50,0,6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,command:preflight,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,0,0,1,0,0,0,144,250,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,125178,125178
,gui,,CONTROL_PANEL,123452,22,2,1,1,911,0,1822,0,123451,1,1,0,1,1822,0,1822,0,1822,0,1822,1822,0,1,0,rc 0 0 0 0,no_wait,OK,preflight,,no_wait|send=OK,executor_call=1|command=takeoff|result=TIMEOUT|response=|elapsed_ms=1822|timing_total_ms=1822|recv_wait_ms=1822|attempt_log=[attempt=1|send=OK|raw=|result=TIMEOUT],1417,1417,0,0,0,10.3077,11.7239,0,97,571,373,1102,3,1,0,OK,100,1,50,41,165.77,0,70,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,DEGRADED,60,1,telemetry=OK; command=DEGRADED,OK,NO_DATA,DEGRADED,NO_DATA,0,50,0,6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T22:35:28.432,land queued on command worker,CONNECTED,0,pitch,1,1,0,0,0,0,0,0,0,1,0,0,0,144,250,0,0,0,0,0,0,0,0,0,0,0,300,2,2,0,1,0,battery?,100,OK,23,125178,125178
