test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1438,1438,0,45,0,2.76144,201.093,159,362,46822,362,1438,13,6,1,DEGRADED,60,1,70,105,170.07,0,72,74,77,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-04T21:30:39.149,recording cleared,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,0,0,0,0,124,249,1,0,0,0,1,0,0,0,871,2673,835,300,3,3,0,0,0,battery?,91,OK,36,55375,55375
,gui,,CONTROL_PANEL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1438,1438,0,45,0,2.76144,201.093,159,362,46822,362,1438,13,6,1,DEGRADED,60,1,70,105,170.07,0,72,74,77,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:clear,,,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,0,0,0,0,124,249,1,0,0,0,1,0,0,0,871,2673,835,300,3,3,0,0,0,battery?,91,OK,36,55375,55375
,gui,,CONTROL_PANEL,1083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1453,1453,0,45,0,10.392,56.8485,93,96,46822,347,1445,14,6,1,OK,100,1,80,106,169.9,0,72,75,77,3617,28060404,0,0,0,36.7497,17,67,-1,0,0,0,0,0,0,OK,100,3617,28060404,3590,0,0,0,0,0,0,0,0,0,0,3590,3,36.7497,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,15,1,1,0,0,0,0,0,0,0,0,0,0,124,249,1,0,0,0,1,0,0,0,879,2711,842,300,3,3,0,0,0,battery?,91,OK,36,56457,56457
,gui,,CONTROL_PANEL,2208,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1465,1465,0,45,0,10.3466,13.5494,59,96,46822,347,1445,14,6,1,OK,100,1,70,105,169.82,0,72,75,77,3653,28210453,0,0,0,32.0008,6,36,-1,0,0,0,0,0,0,OK,100,3653,28210453,3626,0,0,0,0,0,0,0,0,0,0,3626,3,32.0008,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,0,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,889,2737,851,300,3,3,0,0,0,battery?,91,OK,36,57582,57582
,gui,,CONTROL_PANEL,3208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1476,1476,0,45,0,29.5424,18.7707,18,33,46822,347,1445,14,6,1,OK,100,1,70,103,169.74,0,72,75,78,3684,28341015,0,0,0,93.6335,4,31,-1,0,0,0,0,0,0,OK,100,3684,28341015,3657,0,0,0,0,0,0,0,0,0,0,3657,3,93.6335,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,0,0,0,0,0,0,0,0,125,250,0,0,0,0,1,0,0,0,896,2761,858,300,3,3,0,0,0,battery?,91,OK,36,58582,58582
,gui,,CONTROL_PANEL,4333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1486,1486,0,45,0,61.6385,22.5347,134,16,46822,347,1445,14,6,1,OK,100,1,70,99,169.98,0,72,75,77,3715,28471742,0,0,0,91.9892,106,31,-1,0,0,0,0,0,0,OK,100,3715,28471742,3688,0,0,0,0,0,0,0,0,0,0,3688,3,91.9892,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,0,0,0,0,0,0,0,0,125,249,1,0,0,0,1,0,0,0,903,2785,866,300,3,3,0,0,0,battery?,91,OK,36,59707,59707
,gui,,CONTROL_PANEL,5457,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1500,1500,0,45,0,11.5951,332.296,9,86,46822,489,1488,15,6,1,OK,100,1,70,99,169.76,0,72,75,77,3754,28635176,0,0,0,188.297,17,39,-1,0,0,0,0,0,0,OK,100,3754,28635176,3726,0,0,0,0,0,0,0,0,0,0,3726,3,188.297,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,14,1,1,0,0,0,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,909,2817,871,300,3,3,0,0,0,battery?,91,OK,36,60832,60832
,gui,,CONTROL_PANEL,6582,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1512,1512,0,45,0,10.6249,34.3033,45,94,46822,489,1488,15,6,1,OK,100,1,70,103,169.94,0,72,75,78,3790,28785423,0,0,0,33.3677,12,36,-1,0,0,0,0,0,0,OK,100,3790,28785423,3763,0,0,0,0,0,0,0,0,0,0,3763,3,33.3677,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,0,0,0,0,0,0,0,0,124,250,1,0,0,0,1,0,0,0,918,2845,880,300,3,3,0,0,0,battery?,91,OK,36,61956,61956
,gui,,CONTROL_PANEL,7583,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1523,1523,0,45,0,10.5974,12.6392,9,94,46822,489,1488,15,6,1,OK,100,1,80,110,169.88,0,71,75,77,3822,28918877,0,0,0,33.6776,31,32,-1,0,0,0,0,0,0,OK,100,3822,28918877,3795,0,0,0,0,0,0,0,0,0,0,3795,3,33.6776,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,0,0,0,0,0,0,0,0,125,249,1,0,0,0,1,0,0,0,926,2869,888,300,3,3,0,0,0,battery?,91,OK,36,62957,62957
,gui,,CONTROL_PANEL,8708,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1535,1535,0,45,0,10.5913,10.7541,0,94,46822,489,1488,15,6,1,OK,100,1,80,108,169.77,0,71,75,77,3859,29072983,0,0,0,32.8453,12,37,-1,0,0,0,0,0,0,OK,100,3859,29072983,3832,0,0,0,0,0,0,0,0,0,0,3832,3,32.8453,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,0,0,0,0,0,0,0,0,125,249,1,0,0,0,1,0,0,0,935,2897,897,300,3,3,0,0,0,battery?,91,OK,36,64082,64082
,gui,,CONTROL_PANEL,9832,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1543,1543,0,45,0,10.5251,10.6004,368,95,46822,489,1488,15,6,1,DEGRADED,60,1,80,105,170.03,0,71,75,78,3887,29189675,0,0,0,27.2873,143,28,-1,0,0,0,0,0,0,OK,100,3887,29189675,3860,0,0,0,0,0,0,0,0,0,0,3860,3,27.2873,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,8,1,1,0,0,0,0,0,0,0,0,0,0,124,250,0,0,0,0,1,0,0,0,943,2917,906,300,3,3,0,0,0,battery?,91,OK,36,65207,65207
,gui,,CONTROL_PANEL,10833,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1557,1557,0,45,0,10.2375,29.4793,64,97,46822,391,1544,16,6,1,OK,100,1,70,105,169.9,0,71,76,78,3928,29358111,0,0,0,33.7848,7,41,-1,0,0,0,0,0,0,OK,100,3928,29358111,3901,0,0,0,0,0,0,0,0,0,0,3901,3,33.7848,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,14,1,1,0,0,0,0,0,0,0,0,0,0,125,250,0,0,0,0,1,0,0,0,952,2949,913,300,3,3,0,0,0,battery?,91,OK,36,66207,66207
,gui,,CONTROL_PANEL,11833,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1568,1568,0,45,0,10.6208,12.5782,78,94,46822,391,1544,16,6,1,OK,100,1,80,104,169.81,0,71,75,78,3961,29495555,0,0,0,42.5946,12,33,-1,0,0,0,0,0,0,OK,100,3961,29495555,3934,0,0,0,0,0,0,0,0,0,0,3934,3,42.5946,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,0,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,960,2974,921,300,3,3,0,0,0,battery?,91,OK,36,67207,67207
,gui,,CONTROL_PANEL,12958,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1580,1580,0,45,0,10.7862,10.668,68,92,46822,391,1544,16,6,1,OK,100,1,70,100,170.01,0,71,75,78,3997,29645648,0,0,0,37.1747,13,36,-1,0,0,0,0,0,0,OK,100,3997,29645648,3970,0,0,0,0,0,0,0,0,0,0,3970,3,37.1747,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,0,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,969,3001,930,300,3,3,0,0,0,battery?,91,OK,36,68332,68332
,gui,,CONTROL_PANEL,13381,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1584,1584,0,45,0,10.4598,10.6677,116,95,46822,391,1544,16,6,1,OK,100,1,70,99,169.77,0,71,75,78,3997,29645648,0,0,0,37.1747,13,36,-1,0,0,0,0,0,0,OK,100,3997,29645648,3970,0,0,0,0,0,0,0,0,0,0,3970,3,37.1747,960,720,0,0,1,0,OK,0,,0,log,2026-07-04T21:30:52.520,panel switched to Operation,CONNECTED,0,pitch,4,1,1,0,0,0,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,971,3009,933,300,3,3,0,0,0,battery?,91,OK,36,68755,68755
,gui,,CONTROL_PANEL,14083,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1592,1592,0,45,0,451.278,132.7,44,2,46822,391,1544,16,6,1,OK,100,1,70,97,169.64,0,71,75,78,4028,29773490,0,0,0,130.569,43,31,-1,0,0,0,0,0,0,OK,100,4028,29773490,4001,0,0,0,0,0,0,0,0,0,0,4001,3,130.569,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,8,1,1,0,0,0,0,0,0,0,0,0,0,124,250,0,0,0,0,0,0,0,0,975,3026,936,300,3,3,0,0,0,battery?,91,OK,36,69457,69457
,gui,,CONTROL_PANEL,15083,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1603,1603,0,45,0,10.6159,39.9871,71,94,46822,391,1544,16,6,1,OK,100,1,70,100,169.79,0,71,75,78,4065,29926223,0,0,0,33.6335,12,37,-1,0,0,0,0,0,0,OK,100,4065,29926223,4038,0,0,0,0,0,0,0,0,0,0,4038,3,33.6335,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,983,3055,943,300,3,3,0,0,0,battery?,91,OK,36,70457,70457
,gui,,CONTROL_PANEL,16207,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1615,1615,0,45,0,10.6087,12.6486,66,94,46822,391,1544,16,6,1,OK,100,1,80,113,170.17,-1,71,76,78,4102,30080440,0,0,0,32.5351,0,37,-1,0,0,0,0,0,0,OK,100,4102,30080440,4075,0,0,0,0,0,0,0,0,0,0,4075,3,32.5351,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,0,0,0,0,0,0,0,0,124,250,1,0,0,0,0,0,0,0,992,3083,952,300,3,3,0,0,0,battery?,91,OK,36,71582,71582
,gui,,CONTROL_PANEL,17208,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1626,1626,0,45,0,10.3642,12.1145,76,96,46822,391,1544,16,6,1,OK,100,1,90,115,169.74,0,70,75,78,4134,30213777,0,0,0,33.6423,16,32,-1,0,0,0,0,0,0,OK,100,4134,30213777,4107,0,0,0,0,0,0,0,0,0,0,4107,3,33.6423,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,0,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,1000,3107,960,300,3,3,0,0,0,battery?,91,OK,36,72582,72582
,gui,,CONTROL_PANEL,18332,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1638,1638,0,45,0,10.3429,10.7273,62,96,46822,391,1544,16,6,1,OK,100,1,80,112,169.61,0,70,76,77,4170,30363731,0,0,0,41.1063,41,36,-1,0,0,0,0,0,0,OK,100,4170,30363731,4143,0,0,0,0,0,0,0,0,0,0,4143,3,41.1063,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,1010,3133,969,300,3,3,0,0,0,battery?,91,OK,36,73706,73706
,gui,,CONTROL_PANEL,19332,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1648,1648,0,45,0,10.3519,10.4325,96,96,46822,391,1544,16,6,1,OK,100,1,80,104,170.07,1,70,76,78,4201,30492295,0,0,0,36.2399,44,31,-1,0,0,0,0,0,0,OK,100,4201,30492295,4174,0,0,0,0,0,0,0,0,0,0,4174,3,36.2399,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1018,3156,977,300,3,3,0,0,0,battery?,91,OK,36,74706,74706
,gui,,CONTROL_PANEL,20333,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1659,1659,0,45,0,18.8086,56.0032,0,53,46822,304,1656,17,6,1,OK,100,1,60,90,169.69,1,70,75,78,4230,30610841,0,0,0,55.9198,10,29,-1,0,0,0,0,0,0,OK,100,4230,30610841,4202,0,0,0,0,0,0,0,0,0,0,4202,3,55.9198,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,1023,3179,982,300,3,3,0,0,0,battery?,91,OK,36,75707,75707
,gui,,CONTROL_PANEL,21457,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1671,1671,0,45,0,10.2771,39.1867,32,97,46822,304,1656,17,6,1,OK,100,1,70,105,169.7,-1,70,75,79,4269,30773335,0,0,0,34.5388,22,39,-1,0,0,0,0,0,0,OK,100,4269,30773335,4242,0,0,0,0,0,0,0,0,0,0,4242,3,34.5388,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,1032,3210,989,300,3,3,0,0,0,battery?,91,OK,36,76831,76831
,gui,,CONTROL_PANEL,22457,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1681,1681,0,45,0,10.197,13.4356,65,98,46822,304,1656,17,6,1,OK,100,1,90,117,169.92,0,70,76,78,4301,30906904,0,0,0,32.7115,14,32,-1,0,0,0,0,0,0,OK,100,4301,30906904,4274,0,0,0,0,0,0,0,0,0,0,4274,3,32.7115,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,0,0,0,0,0,0,0,0,124,250,1,0,0,0,0,0,0,0,1040,3234,997,300,3,3,0,0,0,battery?,91,OK,36,77831,77831
,gui,,CONTROL_PANEL,23458,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1692,1692,0,45,0,11.694,105.384,4,85,46822,304,1656,17,6,1,OK,100,1,80,103,169.58,1,70,76,78,4332,31035995,0,0,0,106.834,0,31,-1,0,0,0,0,0,0,OK,100,4332,31035995,4305,0,0,0,0,0,0,0,0,0,0,4305,3,106.834,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,1046,3259,1003,300,3,3,0,0,0,battery?,91,OK,36,78832,78832
,gui,,CONTROL_PANEL,24458,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1702,1702,0,45,0,138.22,155.282,56,7,46822,353,1696,18,6,1,OK,100,1,60,89,169.85,0,70,76,78,4362,31160956,0,0,0,168.706,11,30,-1,0,0,0,0,0,0,OK,100,4362,31160956,4335,0,0,0,0,0,0,0,0,0,0,4335,3,168.706,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,1052,3283,1009,300,3,3,0,0,0,battery?,91,OK,36,79832,79832
,gui,,CONTROL_PANEL,25458,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1713,1713,0,45,0,10.5251,22.8735,11,95,46822,353,1696,18,6,1,OK,100,1,70,96,169.57,-1,70,76,77,4394,31294299,0,0,0,32.4121,17,32,-1,0,0,0,0,0,0,OK,100,4394,31294299,4367,0,0,0,0,0,0,0,0,0,0,4367,3,32.4121,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,1060,3307,1017,300,3,3,0,0,0,battery?,91,OK,36,80832,80832
,gui,,CONTROL_PANEL,26583,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1725,1725,0,45,0,10.345,11.4388,25,96,46822,353,1696,18,6,1,OK,100,1,70,94,169.79,-1,70,75,78,4430,31444327,0,0,0,32.9423,5,36,-1,0,0,0,0,0,0,OK,100,4430,31444327,4403,0,0,0,0,0,0,0,0,0,0,4403,3,32.9423,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1069,3334,1026,300,3,3,0,0,0,battery?,91,OK,36,81957,81957
,gui,,CONTROL_PANEL,27707,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1733,1733,0,45,0,15.0729,17.4265,367,66,46822,353,1696,18,6,1,DEGRADED,60,1,70,97,169.82,0,70,76,78,4457,31554145,0,0,0,70.4396,2,27,-1,0,0,0,0,0,0,OK,100,4457,31554145,4430,0,0,0,0,0,0,0,0,0,0,4430,3,70.4396,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,8,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,1076,3354,1033,300,3,3,0,0,0,battery?,91,OK,36,83082,83082
,gui,,CONTROL_PANEL,28832,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1748,1748,0,45,0,11.2493,56.2342,74,88,46822,541,1734,19,7,1,OK,100,1,90,117,169.75,-1,69,76,79,4499,31729797,0,0,0,38.5833,48,42,-1,0,0,0,0,0,0,OK,100,4499,31729797,4472,0,0,0,0,0,0,0,0,0,0,4472,3,38.5833,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,15,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1083,3389,1040,300,3,3,0,0,0,battery?,91,OK,36,84207,84207
,gui,,CONTROL_PANEL,29833,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1759,1759,0,45,0,10.4303,124.078,26,95,46822,352,1749,20,7,1,OK,100,1,100,130,169.9,0,69,75,79,4532,31866820,0,0,0,35.6057,7,33,-1,0,0,0,0,0,0,OK,100,4532,31866820,4505,0,0,0,0,0,0,0,0,0,0,4505,3,35.6057,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1091,3414,1047,300,3,3,0,0,0,battery?,91,OK,36,85207,85207
,gui,,CONTROL_PANEL,30957,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1770,1770,0,45,0,10.4965,20.1482,88,95,46822,352,1749,20,7,1,OK,100,1,90,120,169.98,1,69,76,78,4567,32012728,0,0,0,31.74,25,35,-1,0,0,0,0,0,0,OK,100,4567,32012728,4540,0,0,0,0,0,0,0,0,0,0,4540,3,31.74,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,1099,3441,1054,300,3,3,0,0,0,battery?,91,OK,36,86331,86331
,gui,,CONTROL_PANEL,31958,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1779,1779,0,45,0,4.57466,10.5212,98,218,46822,352,1749,20,7,1,OK,100,1,80,108,169.75,1,69,76,79,4593,32119713,0,0,0,49.8505,86,26,-1,0,0,0,0,0,0,OK,100,4593,32119713,4566,0,0,0,0,0,0,0,0,0,0,4566,3,49.8505,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,9,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,1106,3460,1061,300,3,3,0,0,0,battery?,91,OK,36,87332,87332
,gui,,CONTROL_PANEL,32958,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1791,1791,0,45,0,613.11,148.097,30,1,46822,352,1749,20,7,1,OK,100,1,70,100,169.75,0,69,76,78,4627,32257521,0,0,0,87.4587,1,34,-1,0,0,0,0,0,0,OK,100,4627,32257521,4600,0,0,0,0,0,0,0,0,0,0,4600,3,87.4587,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,0,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1113,3487,1068,300,3,3,0,0,0,battery?,91,OK,36,88332,88332
,gui,,CONTROL_PANEL,33502,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1797,1797,0,45,0,10.3485,47.3721,64,96,46822,352,1749,20,7,1,OK,100,1,70,98,169.63,0,69,76,78,4627,32257521,0,0,0,87.4587,1,34,-1,0,0,0,0,0,0,OK,100,4627,32257521,4600,0,0,0,0,0,0,0,0,0,0,4600,3,87.4587,960,720,0,0,1,0,OK,0,,0,log,2026-07-04T21:31:14.693,panel switched to Config,CONNECTED,0,pitch,6,1,1,0,0,0,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,1118,3503,1073,300,3,3,0,0,0,battery?,91,OK,36,88876,88876
,gui,,CONTROL_PANEL,34083,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1803,1803,0,45,0,10.3481,20.0649,66,96,46822,352,1749,20,7,1,OK,100,1,70,96,169.59,0,69,76,79,4667,32424255,0,0,0,31.787,29,40,-1,0,0,0,0,0,0,OK,100,4667,32424255,4639,0,0,0,0,0,0,0,0,0,0,4639,3,31.787,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,6,1,1,0,0,0,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,1122,3517,1076,300,3,3,0,0,0,battery?,91,OK,36,89457,89457
