test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,49461,48,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,551,551,0,0,0,9.79439,9.81002,68,102,154,0,0,0,0,0,OK,100,1,0,10,187.67,0,68,61,63,1651,27516067,0,0,0,29.996,27,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1637,13,29.996,960,720,55,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,474,1163,422,300,10,10,0,0,0,battery?,68,OK,52,4975,4975
,gui,,CONTROL_PANEL,50461,49,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,561,561,0,0,0,9.7361,10.7796,96,102,154,0,0,0,0,0,OK,100,1,0,10,187.6,0,68,61,63,1680,27999192,0,0,0,30.0035,29,29,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1667,13,30.0035,960,720,56,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,483,1184,430,300,11,11,0,0,0,battery?,68,OK,9,966,966
,gui,,CONTROL_PANEL,51586,50,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,572,572,0,0,0,9.80664,9.89333,101,101,154,0,0,0,0,0,OK,100,1,0,10,187.74,0,68,60,63,1714,28565625,0,0,0,29.9961,20,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1701,13,29.9961,960,720,57,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,493,1208,438,300,11,11,0,0,0,battery?,68,OK,9,2091,2091
,gui,,CONTROL_PANEL,52712,51,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,584,584,0,0,0,9.79777,9.88368,0,102,154,0,0,0,0,0,OK,100,1,0,10,187.48,0,68,61,63,1748,29133165,0,0,0,30.1291,12,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1735,13,30.1291,960,720,58,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,503,1232,447,300,11,11,0,0,0,battery?,68,OK,9,3216,3216
,gui,,CONTROL_PANEL,53836,52,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,595,595,0,0,0,9.8034,10.5718,54,102,154,0,0,0,0,0,OK,100,1,0,10,187.77,0,68,60,64,1783,29716105,0,0,0,30.0683,0,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1770,13,30.0683,960,720,59,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,513,1257,456,300,11,11,0,0,0,battery?,68,OK,9,4341,4341
,gui,,CONTROL_PANEL,54961,53,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,606,606,0,0,0,9.77754,9.86353,54,102,154,0,0,0,0,0,OK,100,1,0,10,187.72,0,68,61,64,1816,30256767,0,0,0,30.0025,27,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1802,13,30.0025,960,720,61,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,2,0,0,0,0,522,1280,465,300,12,12,0,0,0,battery?,68,OK,53,412,412
,gui,,CONTROL_PANEL,55961,54,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,616,616,0,0,0,9.79524,9.80816,35,102,154,0,0,0,0,0,OK,100,1,0,10,187.8,0,68,61,64,1845,30739945,0,0,0,30.0303,29,29,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1832,13,30.0303,960,720,62,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,2,0,0,0,0,531,1301,473,300,12,12,0,0,0,battery?,68,OK,53,1412,1412
,gui,,CONTROL_PANEL,56962,55,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,626,626,0,0,0,9.09707,10.6656,57,109,154,0,0,0,0,0,OK,100,1,0,10,187.93,0,68,61,64,1875,31239972,0,0,0,30.0031,29,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1862,13,30.0031,960,720,63,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,540,1322,481,300,12,12,0,0,0,battery?,68,OK,53,2412,2412
,gui,,CONTROL_PANEL,58086,56,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,637,637,0,0,0,9.80526,9.89205,65,101,154,0,0,0,0,0,OK,100,1,0,10,187.77,0,68,61,63,1909,31809169,0,0,0,30.0009,16,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1896,13,30.0009,960,720,64,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,1,0,0,0,0,550,1346,489,300,12,12,0,0,0,battery?,68,OK,53,3536,3536
,gui,,CONTROL_PANEL,59086,57,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,647,647,0,0,0,9.80542,9.81566,45,101,154,0,0,0,0,0,OK,100,1,0,10,188.01,0,68,61,64,1939,32308974,0,0,0,29.9809,17,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1926,13,29.9809,960,720,65,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,558,1368,495,300,12,12,0,0,0,battery?,68,OK,53,4537,4537
,gui,,CONTROL_PANEL,60087,58,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,657,657,0,0,0,9.45914,10.7359,73,105,154,0,0,0,0,0,OK,100,1,0,10,187.53,0,68,61,63,1969,32809085,0,0,0,30.0382,19,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1956,13,30.0382,960,720,66,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,566,1390,503,300,13,13,0,0,0,battery?,68,OK,52,484,484
,gui,,CONTROL_PANEL,61212,59,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,668,668,0,0,0,9.26251,9.79339,67,107,154,0,0,0,0,0,OK,100,1,0,10,187.79,0,68,61,64,2003,33378980,0,0,0,30.0026,13,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1990,13,30.0026,960,720,67,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,576,1414,511,300,13,13,0,0,0,battery?,68,OK,52,1609,1609
,gui,,CONTROL_PANEL,62336,60,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,679,679,0,0,0,9.80525,9.82115,76,101,154,0,0,0,0,0,OK,100,1,0,10,187.9,0,68,61,63,2037,33948801,0,0,0,30.0289,4,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2024,13,30.0289,960,720,68,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,585,1439,519,300,13,13,0,0,0,battery?,68,OK,52,2733,2733
,gui,,CONTROL_PANEL,63336,61,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,690,690,0,0,0,9.72594,10.0975,3,102,154,0,0,0,0,0,OK,100,1,0,10,187.78,0,68,62,63,2067,34449278,0,0,0,30.0176,2,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2054,13,30.0176,960,720,69,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,594,1460,526,300,13,13,0,0,0,battery?,68,OK,52,3734,3734
,gui,,CONTROL_PANEL,64336,62,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,699,699,0,0,0,9.80649,9.9084,87,101,154,0,0,0,0,0,OK,100,1,0,10,187.88,0,68,62,64,2097,34948928,0,0,0,30.0035,2,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2084,13,30.0035,960,720,70,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,603,1481,533,300,13,13,0,0,0,battery?,68,OK,52,4734,4734
,gui,,CONTROL_PANEL,65337,63,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,709,709,0,0,0,9.50525,9.74162,63,105,154,0,0,0,0,0,OK,100,1,0,10,187.93,0,68,62,65,2127,35448349,0,0,0,30.0176,3,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2114,13,30.0176,960,720,71,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,612,1502,540,300,14,14,0,0,0,battery?,68,OK,54,679,679
,gui,,CONTROL_PANEL,66461,64,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,721,721,0,0,0,9.59725,10.95,13,104,154,0,0,0,0,0,OK,100,1,0,10,187.89,0,68,62,64,2160,35999964,0,0,0,30.0125,27,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2147,13,30.0125,960,720,72,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,622,1525,549,300,14,14,0,0,0,battery?,68,OK,54,1804,1804
,gui,,CONTROL_PANEL,67462,65,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,730,730,0,0,0,9.70112,9.96539,99,103,154,0,0,0,0,0,OK,100,1,0,10,187.76,0,68,62,64,2190,36499554,0,0,0,30.0009,28,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2177,13,30.0009,960,720,73,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,631,1546,556,300,14,14,0,0,0,battery?,68,OK,54,2805,2805
,gui,,CONTROL_PANEL,68586,66,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,742,741,0,0,0,9.80698,9.84273,0,101,154,0,0,0,0,0,OK,100,1,0,10,188.03,0,68,62,64,2224,37064625,0,0,0,29.9589,22,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2211,13,29.9589,960,720,74,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,641,1570,565,300,14,14,0,0,0,battery?,68,OK,54,3929,3929
,gui,,CONTROL_PANEL,69712,67,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,753,753,0,0,0,9.85092,11.0445,53,101,154,0,0,0,0,0,OK,100,1,0,10,188.2,0,68,62,63,2258,37632103,0,0,0,30.0009,15,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2245,13,30.0009,960,720,75,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,651,1594,574,300,15,15,0,0,0,battery?,68,OK,51,3,3
,gui,,CONTROL_PANEL,70836,68,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,764,764,0,0,0,9.80277,9.93187,55,102,154,0,0,0,0,0,OK,100,1,0,10,187.93,0,68,62,64,2292,38198347,0,0,0,29.9918,5,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2279,13,29.9918,960,720,76,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,660,1619,583,300,15,15,0,0,0,battery?,68,OK,51,1127,1127
,gui,,CONTROL_PANEL,71962,69,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,775,775,0,0,0,9.87333,9.83482,59,101,154,0,0,0,0,0,OK,100,1,0,10,187.59,0,68,62,65,2326,38755065,0,0,0,30.0455,30,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2312,13,30.0455,960,720,78,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,671,1641,592,300,15,15,0,0,0,battery?,68,OK,51,2253,2253
,gui,,CONTROL_PANEL,73087,70,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,787,787,0,0,0,9.80698,11.9657,11,101,154,0,0,0,0,0,OK,100,1,0,10,187.95,0,68,62,65,2359,39307725,0,0,0,29.9768,18,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2346,13,29.9768,960,720,79,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,680,1666,601,300,15,15,0,0,0,battery?,68,OK,51,3378,3378
,gui,,CONTROL_PANEL,74211,71,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,798,798,0,0,0,10.0434,9.95857,10,99,154,0,0,0,0,0,OK,100,1,0,10,187.77,0,68,62,65,2393,39879128,0,0,0,30.0014,13,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2380,13,30.0014,960,720,80,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,690,1690,609,300,15,15,0,0,0,battery?,68,OK,51,4503,4503
,gui,,CONTROL_PANEL,75336,72,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,809,809,0,0,0,9.81315,9.82283,14,101,154,0,0,0,0,0,OK,100,1,0,10,187.97,0,68,62,64,2427,40447705,0,0,0,29.9821,4,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2414,13,29.9821,960,720,81,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,700,1714,617,300,16,16,0,0,0,battery?,68,OK,51,575,575
,gui,,CONTROL_PANEL,76336,73,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,819,819,0,0,0,9.85313,10.816,44,101,154,0,0,0,0,0,OK,100,1,0,10,187.87,0,68,62,65,2457,40947746,0,0,0,29.9551,3,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2444,13,29.9551,960,720,82,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,709,1735,625,300,16,16,0,0,0,battery?,68,OK,51,1575,1575
,gui,,CONTROL_PANEL,77336,74,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,829,829,0,0,0,10.2283,9.93354,24,97,154,0,0,0,0,0,OK,100,1,0,10,187.73,0,68,62,65,2487,41447283,0,0,0,30.0184,4,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2474,13,30.0184,960,720,83,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,718,1756,633,300,16,16,0,0,0,battery?,68,OK,51,2576,2576
,gui,,CONTROL_PANEL,78461,75,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,840,840,0,0,0,9.73603,9.80422,25,102,154,0,0,0,0,0,OK,100,1,0,10,187.92,0,68,62,65,2521,42014981,0,0,0,29.9845,28,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2507,13,29.9845,960,720,84,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,728,1779,641,300,16,16,0,0,0,battery?,68,OK,51,3701,3701
,gui,,CONTROL_PANEL,79461,76,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,850,850,0,0,0,9.82006,11.0302,55,101,154,0,0,0,0,0,OK,100,1,0,10,187.82,0,68,63,65,2551,42514642,0,0,0,29.958,32,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2537,13,29.958,960,720,85,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,736,1801,649,300,16,16,0,0,0,battery?,68,OK,51,4701,4701
,gui,,CONTROL_PANEL,80462,77,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,860,860,0,0,0,9.80891,9.93704,35,101,154,0,0,0,0,0,OK,100,1,0,10,187.77,0,68,63,65,2581,43014834,0,0,0,30.0415,30,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2567,13,30.0415,960,720,86,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,745,1822,657,300,17,17,0,0,0,battery?,68,OK,53,647,647
,gui,,CONTROL_PANEL,81462,78,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,870,870,0,0,0,9.79836,9.80443,14,102,154,0,0,0,0,0,OK,100,1,0,10,187.96,0,68,62,65,2611,43515285,0,0,0,30.0056,31,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2597,13,30.0056,960,720,87,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,754,1843,665,300,17,17,0,0,0,battery?,68,OK,53,1647,1647
,gui,,CONTROL_PANEL,82586,79,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,881,881,0,0,0,9.80163,11.1007,69,102,154,0,0,0,0,0,OK,100,1,0,10,187.6,0,68,62,64,2644,44065107,0,0,0,29.9998,19,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2631,13,29.9998,960,720,88,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,764,1867,674,300,17,17,0,0,0,battery?,68,OK,53,2772,2772
,gui,,CONTROL_PANEL,83587,80,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,891,891,0,0,0,9.80422,9.93757,48,101,154,0,0,0,0,0,OK,100,1,0,10,187.82,0,68,63,65,2674,44564896,0,0,0,29.9839,21,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,2661,13,29.9839,960,720,89,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,773,1888,682,300,17,17,0,0,0,battery?,68,OK,53,3772,3772
