state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
154,1783701980608,10173,10173,0,-2,-2,0,0,0,67,69,10,0,65,187.42,0,-2,46,-1000,-1,0,0,0,,,,,,,,,
155,1783701980712,10277,10277,0,-2,-2,0,0,0,67,69,10,0,65,187.71,0,-4,47,-1000,-1,0,0,0,,,,,,,,,
156,1783701980815,10380,10380,0,-2,-2,0,0,0,67,69,10,0,65,187.31,0,3,50,-995,-1,0,0,0,,,,,,,,,
157,1783701980916,10481,10481,0,-2,-2,0,0,0,67,69,10,0,65,187.22,0,-4,45,-1000,-1,0,0,0,,,,,,,,,
158,1783701980966,10531,10531,0,-2,-2,0,0,0,67,69,10,0,65,187.57,0,-7,44,-997,-1,0,0,0,,,,,,,,,
159,1783701981070,10635,10634,0,-2,-2,0,0,0,67,69,10,0,65,187.29,0,-3,45,-999,-1,0,0,0,,,,,,,,,
160,1783701981170,10735,10735,0,-2,-2,0,0,0,67,69,10,0,65,187.54,0,-3,47,-998,-1,0,0,0,,,,,,,,,
161,1783701981272,10837,10837,0,-2,-2,0,0,0,67,69,10,0,65,187.65,0,-2,47,-996,-1,0,0,0,,,,,,,,,
162,1783701981374,10939,10939,0,-2,-2,0,0,0,67,69,10,0,65,187.58,0,-1,46,-996,-1,0,0,0,,,,,,,,,
163,1783701981476,11041,11041,0,-2,-2,0,0,0,67,69,10,0,65,187.55,0,-2,47,-998,-1,0,0,0,,,,,,,,,
164,1783701981578,11143,11143,0,-2,-2,0,0,0,67,69,10,0,65,187.27,0,-3,48,-999,-1,0,0,0,,,,,,,,,
165,1783701981680,11245,11245,0,-2,-2,0,0,0,67,69,10,0,65,187.44,0,-2,47,-996,-1,0,0,0,,,,,,,,,
166,1783701981782,11347,11347,0,-2,-2,0,0,0,67,69,10,0,65,187.36,0,-4,48,-997,-1,0,0,0,,,,,,,,,
