test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,event,connection_state,last_outage_failures,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,10404,11,11,11,0,36,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,11430,12,12,12,0,35.0833,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,12458,13,13,13,0,34.5385,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,13499,14,14,14,0,34.9286,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,14519,15,15,15,0,33.8667,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,15541,16,16,16,0,33.0625,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,16559,17,17,17,0,32.1765,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,17588,18,18,18,0,32,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,18617,19,19,19,0,31.7895,17,111,battery?,81,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,32148,20,20,19,1,656.7,17,12530,battery?,,TIMEOUT,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,RECOVERING,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,34076,21,21,19,2,669.571,17,12530,battery?,,ERROR,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,RECOVERING,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,40511,22,22,20,2,886.136,17,12530,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,41519,23,23,21,2,847.913,7,12530,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
