test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,15690,11,1,1,0,12,12,12,12,15688,2,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],121,121,0,0,0,9.89907,9.89319,6,101,152,0,0,0,0,0,OK,100,1,0,10,110.47,0,88,63,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK,OK,NO_DATA,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-06T18:55:57.548,vision pipeline started (FFmpeg stream backend),CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,0,0,0,0,0,0,0,0,118,2,2,0,0,0,battery?,88,OK,12,2025,2025
,gui,,CONTROL_PANEL,15745,12,1,1,0,12,12,12,12,15688,57,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],121,121,0,0,0,9.89907,9.89319,62,101,152,0,0,0,0,0,OK,100,1,0,10,110.47,0,88,63,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; command=OK,OK,NO_DATA,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,0,121,2,2,0,0,0,battery?,88,OK,12,2081,2081
,gui,,CONTROL_PANEL,16871,13,1,1,0,12,12,12,12,15688,1183,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],130,130,0,0,0,11.0063,11.1729,128,90,325,325,122,1,0,0,OK,100,1,0,10,110.21,0,88,63,65,2,27227,0,0,0,0,-1,2,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; video=NO_DATA; command=OK,OK,NO_DATA,OK,NO_DATA,-1,50,0,-1,0,2,27227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,0,129,2,2,0,0,0,battery?,88,OK,12,3206,3206
,gui,,CONTROL_PANEL,17872,14,1,1,0,12,12,12,12,15688,2184,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],140,140,0,0,0,13.3033,35.2854,103,75,325,325,122,1,0,0,OK,100,1,0,10,110.42,0,88,63,66,8,101109,0,0,0,0,-1,6,-1,0,0,0,0,0,0,NO_DATA,0,OK,100,1,telemetry=OK; video=NO_DATA; command=OK,OK,NO_DATA,OK,NO_DATA,-1,50,0,-1,0,8,101109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,126,249,0,0,0,0,0,0,0,0,0,0,0,139,2,2,0,0,0,battery?,88,OK,12,4207,4207
,gui,,CONTROL_PANEL,18873,15,1,1,0,12,12,12,12,15688,3185,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],150,150,0,0,0,7.34986,57.3714,103,136,325,325,122,1,0,0,OK,100,1,0,10,110.44,0,87,63,66,15,170326,0,0,0,0,124,7,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,15,170326,1,0,0,0,0,0,0,0,0,0,0,1,0,0,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,128,249,0,0,0,0,0,0,0,0,1,0,0,149,2,2,0,0,0,battery?,88,OK,12,5209,5209
,gui,,CONTROL_PANEL,19995,16,1,1,0,12,12,12,12,15688,4307,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],162,162,0,0,0,115.658,53.6083,2,8,325,325,122,1,0,0,OK,100,1,0,10,110.59,0,87,63,65,23,253317,0,0,0,7.12717,395,8,-1,0,0,0,0,0,0,DEGRADED,60,DEGRADED,60,1,telemetry=OK; video=DEGRADED; command=OK,OK,DEGRADED,OK,NO_DATA,-1,50,0,-1,0,23,253317,7,0,0,0,0,0,0,0,0,0,0,7,0,7.12717,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,122,250,0,0,0,0,0,0,0,0,7,0,7,160,3,3,0,0,0,battery?,87,OK,308,1022,1022
,gui,,CONTROL_PANEL,20996,17,1,1,0,12,12,12,12,15688,5308,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],171,171,0,0,0,6.07247,30.4292,69,164,325,325,122,1,0,0,OK,100,1,0,10,110.27,0,87,64,67,32,328540,0,0,0,5.88483,304,9,-1,0,0,0,0,0,0,DEGRADED,60,DEGRADED,60,1,telemetry=OK; video=DEGRADED; command=OK,OK,DEGRADED,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,1,0,0,0,0,8,0,8,171,3,3,0,0,0,battery?,87,OK,308,2023,2023
,gui,,CONTROL_PANEL,21245,18,1,1,0,12,12,12,12,15688,5557,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],173,173,0,0,0,16.6866,23.9913,122,59,325,325,122,1,0,0,OK,100,1,0,10,110.23,0,87,64,67,34,345284,0,0,0,5.88483,553,9,-1,0,0,0,0,0,0,STALE,0,STALE,0,0,telemetry=OK; video=STALE; command=OK,OK,STALE,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,log,2026-07-06T18:56:03.103,takeoff confirmed by user,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,122,250,0,0,0,1,0,0,0,0,8,0,8,173,3,3,0,0,0,battery?,87,OK,308,2272,2272
,gui,,CONTROL_PANEL,21245,19,1,1,0,12,12,12,12,15688,5557,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],173,173,0,0,0,16.6866,23.9913,122,59,325,325,122,1,0,0,OK,100,1,0,10,110.23,0,87,64,67,34,345284,0,0,0,5.88483,553,9,-1,0,0,0,0,0,0,STALE,0,STALE,0,0,telemetry=OK; video=STALE; command=OK,OK,STALE,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,critical-command:begin:takeoff,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,0,122,250,0,0,0,1,0,0,0,0,8,0,8,173,3,3,0,0,0,battery?,87,OK,308,2272,2272
,gui,,CONTROL_PANEL,21245,20,1,1,0,12,12,12,12,15688,5557,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],173,173,0,0,0,16.6866,23.9913,123,59,325,325,122,1,0,0,OK,100,1,0,10,110.23,0,87,64,67,34,345284,0,0,0,5.88483,554,9,-1,0,0,0,0,0,0,STALE,0,STALE,0,0,telemetry=OK; video=STALE; command=OK,OK,STALE,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,log,2026-07-06T18:56:03.104,sdk keepalive remains running; cooperative loop skips ticks while command channel is busy,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,0,122,250,0,0,0,1,0,0,0,0,8,0,8,173,3,3,0,0,0,battery?,87,OK,308,2273,2273
,gui,,CONTROL_PANEL,21246,21,1,1,0,12,12,12,12,15688,5558,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],173,173,0,0,0,16.6866,23.9913,124,59,325,325,122,1,0,0,OK,100,1,0,10,110.23,0,87,64,67,34,345284,0,0,0,5.88483,554,9,-1,0,0,0,0,0,0,STALE,0,STALE,0,0,telemetry=OK; video=STALE; command=OK,OK,STALE,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,log,2026-07-06T18:56:03.105,rc neutral preflight skipped (takeoff): RC stream was inactive and sliders were already zero,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,0,122,250,0,0,0,1,0,0,0,0,8,0,8,173,3,3,0,0,0,battery?,87,OK,308,2273,2273
,gui,,CONTROL_PANEL,21246,22,1,1,0,12,12,12,12,15688,5558,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],173,173,0,0,0,16.6866,23.9913,124,59,325,325,122,1,0,0,OK,100,1,0,10,110.23,0,87,64,67,34,345284,0,0,0,5.88483,554,9,-1,0,0,0,0,0,0,STALE,0,STALE,0,0,telemetry=OK; video=STALE; command=OK,OK,STALE,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,rc-neutral:skipped:takeoff,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,0,122,250,0,0,0,1,0,0,0,0,8,0,8,173,3,3,0,0,0,battery?,87,OK,308,2273,2273
,gui,,CONTROL_PANEL,21247,23,1,1,0,12,12,12,12,15688,5559,1,0,0,12,0,12,0,12,0,12,12,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=12|timing_total_ms=12|recv_wait_ms=12|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],173,173,0,0,0,16.6866,23.9913,125,59,325,325,122,1,0,0,OK,100,1,0,10,110.23,0,87,64,67,34,345284,0,0,0,5.88483,555,9,-1,0,0,0,0,0,0,STALE,0,STALE,0,0,telemetry=OK; video=STALE; command=OK,OK,STALE,OK,NO_DATA,-1,50,0,-1,0,32,328540,8,0,0,0,0,0,0,0,0,0,0,8,0,5.88483,960,720,0,0,1,0,OK,0,,0,log,2026-07-06T18:56:03.106,takeoff queued on command worker,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,1,0,0,0,122,250,0,0,0,1,0,0,0,0,8,0,8,173,3,3,0,0,0,battery?,87,OK,308,2274,2274
