state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
92,1782597780972,7481,-1,0,0,0,0,0,68,71,10,0,69,140.8,0,-19,5,-998,-1,0,0,0,,,,,,,,
93,1782597781069,7578,-1,0,0,0,0,0,68,71,10,0,69,141.15,0,-20,5,-999,-1,0,0,0,,,,,,,,
94,1782597781204,7713,-1,0,0,0,0,0,68,71,10,0,69,140.86,0,-19,4,-998,-1,0,0,0,,,,,,,,
95,1782597781280,7789,-1,0,0,0,0,0,68,71,10,0,69,141.17,0,-21,4,-1000,-1,0,0,0,,,,,,,,
96,1782597781362,7871,-1,0,0,0,0,0,68,71,10,0,69,140.89,0,-20,6,-1000,-1,0,0,0,,,,,,,,
97,1782597781459,7968,-1,0,0,0,0,0,68,71,10,0,69,141.29,0,-20,3,-998,-1,0,0,0,,,,,,,,
98,1782597781520,8029,-1,0,0,0,0,0,68,71,10,0,69,141.23,0,-18,4,-998,-1,0,0,0,,,,,,,,
99,1782597781612,8121,-1,0,0,0,0,0,68,71,10,0,69,140.88,0,-21,4,-998,-1,0,0,0,,,,,,,,
100,1782597781711,8220,-1,0,0,0,0,0,68,71,10,0,69,140.89,0,-18,3,-997,-1,0,0,0,,,,,,,,
101,1782597781885,8394,-1,0,0,0,0,0,68,71,10,0,69,141.12,0,-17,6,-1001,-1,0,0,0,,,,,,,,
102,1782597781952,8461,-1,0,0,0,0,0,68,71,10,0,69,140.91,0,-19,3,-1000,-1,0,0,0,,,,,,,,
103,1782597782052,8561,-1,0,0,0,0,0,68,71,10,0,69,140.91,0,-18,6,-998,-1,0,0,0,,,,,,,,
104,1782597782127,8636,-1,0,0,0,0,0,68,71,10,0,69,141.15,0,-20,5,-999,-1,0,0,0,,,,,,,,
105,1782597782185,8694,-1,0,0,0,0,0,68,71,10,0,69,140.7,0,-17,1,-998,-1,0,0,0,,,,,,,,
106,1782597782281,8790,-1,0,0,0,0,0,68,71,10,0,69,141,0,-19,4,-1000,-1,0,0,0,,,,,,,,
