test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,115621,102,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1235,1235,0,0,0,11.3026,12.2839,23,88,244,0,0,0,0,0,OK,100,1,0,10,141.12,0,63,29158,38833440,0,0,414.014,519.866,0,252,2,51,0,0,0,0,0,OK,100,29158,38833440,3789,0,0,0,0,0,0,1,4380,3764,3528,3528,236,47.8739,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,10,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,9,0,0,900,2628,715,300,19,11,8,0,0,command,,TIMEOUT,2391,61261,2122
,gui,,CONTROL_PANEL,116621,103,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1245,1245,0,0,0,6.37859,10.8566,48,156,244,0,0,0,0,0,OK,100,1,0,10,141.03,0,63,29404,39156292,0,0,415.7,572.038,0,246,2,51,0,0,0,0,0,OK,100,29404,39156292,3822,0,0,0,0,0,0,1,4380,3797,3559,3559,238,39.8477,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,10,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,9,0,0,908,2651,723,300,19,11,8,0,0,command,,TIMEOUT,2391,62261,3122
,gui,,CONTROL_PANEL,117746,104,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1258,1258,0,0,0,13.3395,11.4002,2,74,244,0,0,0,0,0,OK,100,1,0,10,140.89,0,63,29695,39537577,0,0,1234.98,570.676,5,291,0,51,0,0,0,0,0,OK,100,29695,39537577,3860,0,0,0,0,0,0,1,10650,3835,3595,3595,240,38.2356,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,13,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,9,0,0,917,2678,732,300,19,11,8,0,0,command,,TIMEOUT,2391,63386,4247
,gui,,CONTROL_PANEL,120890,105,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1290,1290,0,0,0,5.18565,10.7402,29,192,244,0,0,0,0,0,OK,100,1,0,10,141.11,0,63,30467,40554211,0,0,428.067,442.252,2,772,2,51,0,0,0,0,0,OK,100,30467,40554211,3966,0,0,0,0,0,0,1,8760,3941,3693,3693,248,35.5485,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,32,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,9,0,0,943,2750,739,300,20,11,9,0,0,command,,TIMEOUT,2391,66531,0
,gui,,CONTROL_PANEL,121895,106,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1301,1301,0,0,0,10.6807,11.1644,69,93,244,0,0,0,0,0,OK,100,1,0,10,140.81,0,63,30724,40892639,0,0,51.8677,435.88,16,257,19,51,0,0,0,0,0,OK,100,30724,40892639,4001,0,0,0,0,0,0,1,2920,3976,3726,3726,250,30.7919,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,11,1,0,0,0,0,0,1,0,0,0,0,0,124,261,1,0,2,0,9,0,0,951,2775,747,300,20,11,9,0,0,command,,TIMEOUT,2391,67536,1005
,gui,,CONTROL_PANEL,122896,107,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1312,1312,0,0,0,12.9199,12.1292,24,77,244,0,0,0,0,0,OK,100,1,0,10,140.69,0,63,30989,41242920,0,0,1546.26,672.798,1,265,0,51,0,0,0,0,0,OK,100,30989,41242920,4036,0,0,0,0,0,0,1,10350,4011,3759,3759,252,41.2027,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,11,1,0,0,0,0,0,1,0,0,0,0,0,124,257,1,0,2,0,9,0,0,959,2800,755,300,20,11,9,0,0,command,,TIMEOUT,2391,68536,2005
,gui,,CONTROL_PANEL,124020,108,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1324,1324,0,0,0,9.93493,11.2378,11,100,244,0,0,0,0,0,OK,100,1,0,10,140.88,0,63,31268,41608958,0,0,191.528,640.269,6,279,5,51,0,0,0,0,0,OK,100,31268,41608958,4074,0,0,0,0,0,0,1,1460,4049,3795,3795,254,37.7163,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,12,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,9,0,0,968,2827,764,300,20,11,9,0,0,command,,TIMEOUT,2391,69661,3130
,gui,,CONTROL_PANEL,125020,109,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1334,1334,0,0,0,10.3865,10.5738,67,96,244,0,0,0,0,0,OK,100,1,0,10,140.7,0,63,31521,41942564,0,0,61.491,522.951,1,253,16,51,0,0,0,0,0,OK,100,31521,41942564,4108,0,0,0,0,0,0,1,1460,4083,3827,3827,256,31.8736,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,10,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,8,0,0,976,2851,772,300,20,11,9,0,0,command,,TIMEOUT,2391,70662,4131
,gui,,CONTROL_PANEL,128282,110,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1368,1368,0,0,0,10.567,10.5057,77,94,244,0,0,0,0,0,OK,100,1,0,10,141.14,0,63,32345,43021072,0,0,442.649,535.893,27,824,2,51,0,0,0,0,0,OK,100,32345,43021072,4219,0,0,0,0,0,0,1,7212,4194,3930,3930,264,38.3605,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,34,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,9,0,0,1003,2927,779,300,21,11,10,0,0,command,,TIMEOUT,2391,73923,0
,gui,,CONTROL_PANEL,129076,111,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1377,1377,0,0,0,10.2616,11.6772,50,97,244,0,0,0,0,0,OK,100,1,0,10,140.52,0,63,32345,43021072,0,0,442.649,535.893,27,824,2,51,0,0,0,0,0,OK,100,32345,43021072,4219,0,0,0,0,0,0,1,7212,4194,3930,3930,264,38.3605,960,720,0,0,1,0,OK,0,,0,log,2026-06-27T18:05:10.645,plot metric changed => vgz,CONNECTED,0,vgz,9,1,0,0,0,0,0,1,0,0,0,0,0,125,238,1,0,2,0,9,0,0,1009,2947,786,300,21,11,10,0,0,command,,TIMEOUT,2391,74716,793
,gui,,CONTROL_PANEL,129076,112,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1377,1377,0,0,0,10.2616,11.6772,50,97,244,0,0,0,0,0,OK,100,1,0,10,140.52,0,63,32345,43021072,0,0,442.649,535.893,27,824,2,51,0,0,0,0,0,OK,100,32345,43021072,4219,0,0,0,0,0,0,1,7212,4194,3930,3930,264,38.3605,960,720,0,0,1,0,OK,0,,0,plot_metric_changed:vgz,,,CONNECTED,0,vgz,0,1,0,0,0,0,0,1,0,0,0,0,0,125,238,1,0,2,0,9,0,0,1009,2947,786,300,21,11,10,0,0,command,,TIMEOUT,2391,74716,793
,gui,,CONTROL_PANEL,129395,113,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1380,1380,0,0,0,10.4253,11.7195,83,95,244,0,0,0,0,0,OK,100,1,0,10,140.95,0,63,32628,43395701,0,0,428.401,459.318,2,283,2,51,0,0,0,0,0,OK,100,32628,43395701,4257,0,0,0,0,0,0,1,7300,4232,3966,3966,266,34.2123,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,3,1,0,0,0,0,0,1,0,0,0,0,0,124,237,1,0,2,0,0,0,0,1012,2954,788,300,21,11,10,0,0,command,,TIMEOUT,2391,75036,1113
,gui,,CONTROL_PANEL,130521,114,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1392,1392,0,0,0,9.86682,13.4977,86,101,244,0,0,0,0,0,OK,100,1,0,10,140.96,0,63,32912,43768383,0,0,417.39,531.059,2,284,2,51,0,0,0,0,0,OK,100,32912,43768383,4295,0,0,0,0,0,0,1,4380,4270,4002,4002,268,33.4194,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,12,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,1021,2981,797,300,21,11,10,0,0,command,,TIMEOUT,2391,76161,2238
,gui,,CONTROL_PANEL,131521,115,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1403,1403,0,0,0,13.9931,12.5754,42,71,244,0,0,0,0,0,OK,100,1,0,10,140.9,0,63,33165,44101879,0,0,431.342,437.408,0,253,2,51,0,0,0,0,0,OK,100,33165,44101879,4329,0,0,0,0,0,0,1,4380,4304,4034,4034,270,39.3762,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,1029,3005,805,300,21,11,10,0,0,command,,TIMEOUT,2391,77162,3238
,gui,,CONTROL_PANEL,132646,116,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1415,1415,0,0,0,10.1193,11.5535,10,98,244,0,0,0,0,0,OK,100,1,0,10,140.65,0,63,33448,44472430,0,0,1109.55,531.319,11,283,0,51,0,0,0,0,0,OK,100,33448,44472430,4366,0,0,0,0,0,0,1,10694,4341,4069,4069,272,34.2247,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,5,0,2,0,0,0,0,1038,3031,814,300,21,11,10,0,0,command,,TIMEOUT,2391,78287,4364
,gui,,CONTROL_PANEL,135674,117,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1447,1447,0,0,0,10.5674,11.8791,27,94,244,0,0,0,0,0,OK,100,1,0,10,141,0,63,34215,45477917,0,0,413.963,461.418,6,767,2,51,0,0,0,0,0,OK,100,34215,45477917,4469,0,0,0,0,0,0,1,5840,4444,4166,4166,278,32.103,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,32,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,1062,3104,818,300,22,11,11,0,0,command,,TIMEOUT,2391,81315,0
,gui,,CONTROL_PANEL,136795,118,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1459,1459,0,0,0,10.5644,11.7657,19,94,244,0,0,0,0,0,OK,100,1,0,10,140.87,0,63,34499,45847929,0,0,409.157,502.192,0,284,2,51,0,0,0,0,0,OK,100,34499,45847929,4509,0,0,0,0,0,0,1,4380,4484,4202,4202,282,36.4847,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,12,1,0,0,0,0,0,1,0,0,0,0,0,124,259,0,0,2,0,0,0,0,1071,3131,827,300,22,11,11,0,0,command,,TIMEOUT,2391,82436,1121
,gui,,CONTROL_PANEL,137795,119,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1469,1469,0,0,0,9.97932,10.5329,50,100,244,0,0,0,0,0,OK,100,1,0,10,140.84,0,63,34748,46178423,0,0,462.652,406.651,13,249,2,51,0,0,0,0,0,OK,100,34748,46178423,4542,0,0,0,0,0,0,1,11345,4517,4233,4233,284,36.3499,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,10,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,1079,3154,835,300,22,11,11,0,0,command,,TIMEOUT,2391,83436,2121
,gui,,CONTROL_PANEL,138795,120,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1479,1479,0,0,0,416.594,94.1017,82,2,244,0,0,0,0,0,OK,100,1,0,10,140.82,0,63,34988,46492635,0,0,428.88,424.206,0,240,2,51,0,0,0,0,0,OK,100,34988,46492635,4575,0,0,0,0,0,0,1,1460,4550,4264,4264,286,42.1254,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,10,1,0,0,0,0,0,1,0,0,0,0,0,124,249,0,0,2,0,0,0,0,1088,3176,842,300,22,11,11,0,0,command,,TIMEOUT,2391,84440,3125
,gui,,CONTROL_PANEL,139920,121,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1492,1492,0,0,0,11.5254,16.2655,4,86,244,0,0,0,0,0,OK,100,1,0,10,140.99,0,63,35287,46885805,0,0,1429.88,715.544,4,299,0,51,0,0,0,0,0,OK,100,35287,46885805,4614,0,0,0,0,0,0,1,10302,4589,4301,4301,288,36.7014,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,13,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,1097,3204,851,300,22,11,11,0,0,command,,TIMEOUT,2391,85561,4246
,gui,,CONTROL_PANEL,143066,122,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1525,1525,0,0,0,10.6257,11.5497,36,94,244,0,0,0,0,0,OK,100,1,0,10,140.87,0,62,36079,47927566,0,0,1535.41,626.58,9,792,0,51,0,0,0,0,0,OK,100,36079,47927566,4720,0,0,0,0,0,0,1,10484,4695,4401,4401,294,34.1786,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,33,1,0,0,0,0,0,1,0,0,0,0,0,124,249,0,0,2,0,0,0,0,1122,3279,858,300,23,11,12,0,0,command,,TIMEOUT,2391,88707,0
,gui,,CONTROL_PANEL,143082,123,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1525,1525,0,0,0,10.6257,11.5497,51,94,244,0,0,0,0,0,OK,100,1,0,10,140.87,0,62,36079,47927566,0,0,1535.41,626.58,9,792,0,51,0,0,0,0,0,OK,100,36079,47927566,4720,0,0,0,0,0,0,1,10484,4695,4401,4401,294,34.1786,960,720,0,0,1,0,OK,0,,0,log,2026-06-27T18:05:24.644,panel switched to Config,CONNECTED,0,vgz,0,1,0,0,0,0,0,1,0,0,0,0,0,2272,2347,0,0,2,0,0,0,0,1122,3280,859,300,23,11,12,0,0,command,,TIMEOUT,2391,88722,15
,gui,,CONTROL_PANEL,144070,124,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1535,1535,0,0,0,15.837,11.2509,56,63,244,0,0,0,0,0,OK,100,1,0,10,141.09,0,62,36332,48260884,0,0,2022.62,745.176,7,253,0,51,0,0,0,0,0,OK,100,36332,48260884,4754,0,0,0,0,0,0,1,10227,4729,4433,4433,296,37.915,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,10,1,0,0,0,0,0,1,0,0,0,0,0,124,237,0,0,2,0,0,0,0,1130,3303,866,300,23,11,12,0,0,command,,TIMEOUT,2391,89711,1004
,gui,,CONTROL_PANEL,145070,125,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1546,1546,0,0,0,6.5466,10.7232,6,152,244,0,0,0,0,0,OK,100,1,0,10,140.78,0,62,36570,48574906,0,0,171.499,240.118,3,238,5,51,0,0,0,0,0,OK,100,36570,48574906,4787,0,0,0,0,0,0,1,1460,4762,4464,4464,298,28.2407,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,11,1,0,0,0,0,0,1,0,0,0,0,0,124,237,0,0,2,0,0,0,0,1139,3325,874,300,23,11,12,0,0,command,,TIMEOUT,2391,90711,2004
,gui,,CONTROL_PANEL,146195,126,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1558,1558,0,0,0,11.2467,11.541,31,88,244,0,0,0,0,0,OK,100,1,0,10,141.02,0,62,36869,48964347,0,0,426.388,435.869,1,299,2,51,0,0,0,0,0,OK,100,36869,48964347,4828,0,0,0,0,0,0,1,8760,4803,4501,4501,302,37.7331,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,vgz,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,1148,3353,883,300,23,11,12,0,0,command,,TIMEOUT,2391,91836,3129
,gui,,CONTROL_PANEL,146595,127,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1562,1562,0,0,0,9.91986,10.7781,41,100,244,0,0,0,0,0,OK,100,1,0,10,140.86,0,62,36869,48964347,0,0,426.388,435.869,1,299,2,51,0,0,0,0,0,OK,100,36869,48964347,4828,0,0,0,0,0,0,1,8760,4803,4501,4501,302,37.7331,960,720,0,0,1,0,OK,0,,0,log,2026-06-27T18:05:30.133,recording stopped,CONNECTED,0,vgz,4,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,0,0,0,1151,3362,887,300,23,11,12,0,0,command,,TIMEOUT,2391,92236,3529
,gui,,CONTROL_PANEL,146595,128,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1562,1562,0,0,0,9.91986,10.7781,41,100,244,0,0,0,0,0,OK,100,1,0,10,140.86,0,62,36869,48964347,0,0,426.388,435.869,1,299,2,51,0,0,0,0,0,OK,100,36869,48964347,4828,0,0,0,0,0,0,1,8760,4803,4501,4501,302,37.7331,960,720,0,0,1,0,OK,0,,0,logging:stop,,,CONNECTED,0,vgz,0,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,0,0,0,1151,3362,887,300,23,11,12,0,0,command,,TIMEOUT,2391,92236,3529
