state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
1663,1782597205235,6883,0,0,0,0,0,0,84,86,10,0,70,140.84,0,-15,7,-1000,-1,0,0,0,,,,,,,,
1664,1782597205328,6976,0,0,0,0,0,0,84,86,10,0,70,140.81,0,-19,5,-1001,-1,0,0,0,,,,,,,,
1665,1782597205423,7071,0,0,0,0,0,0,84,86,10,0,70,141.02,0,-17,7,-1000,-1,0,0,0,,,,,,,,
1666,1782597205518,7166,0,0,0,0,0,0,84,86,10,0,70,141.03,0,-17,5,-999,-1,0,0,0,,,,,,,,
1667,1782597205613,7261,0,0,0,0,0,0,84,86,10,0,70,140.8,0,-17,5,-1000,-1,0,0,0,,,,,,,,
1668,1782597205708,7356,0,0,0,0,0,0,84,86,10,0,70,140.82,0,-17,5,-999,-1,0,0,0,,,,,,,,
1669,1782597205805,7453,0,0,0,0,0,0,84,86,10,0,70,140.62,0,-17,5,-1001,-1,0,0,0,,,,,,,,
1670,1782597205902,7550,0,0,0,0,0,0,84,86,10,0,70,140.72,0,-17,8,-998,-1,0,0,0,,,,,,,,
1671,1782597205999,7647,0,0,0,0,0,0,84,86,10,0,70,140.72,0,-17,4,-997,-1,0,0,0,,,,,,,,
1672,1782597206095,7743,0,0,0,0,0,0,84,86,10,0,70,140.8,0,-16,7,-1001,-1,0,0,0,,,,,,,,
1673,1782597206192,7840,0,0,0,0,0,0,84,86,10,0,70,140.81,0,-18,4,-997,-1,0,0,0,,,,,,,,
1674,1782597206289,7937,0,0,0,0,0,0,84,86,10,0,70,140.79,0,-18,5,-998,-1,0,0,0,,,,,,,,
1675,1782597206386,8034,0,0,0,0,0,0,84,86,10,0,70,140.84,0,-20,4,-1000,-1,0,0,0,,,,,,,,
1676,1782597206568,8216,0,0,0,0,0,0,84,86,10,0,70,140.8,0,-17,7,-1000,-1,0,0,0,,,,,,,,
1677,1782597206605,8253,0,0,0,0,0,0,84,86,10,0,70,140.73,0,-20,4,-999,-1,0,0,0,,,,,,,,
1678,1782597206645,8293,0,0,0,0,0,0,84,86,10,0,70,140.64,0,-19,4,-1002,-1,0,0,0,,,,,,,,
1679,1782597206727,8375,0,0,-1,0,0,0,84,86,10,0,70,140.48,0,-21,5,-1002,-1,0,0,0,,,,,,,,
1680,1782597206824,8472,0,0,-1,0,0,0,84,86,10,0,70,140.92,0,-17,8,-988,-1,0,0,0,,,,,,,,
1681,1782597206922,8570,0,0,0,0,0,0,84,86,10,0,70,140.64,0,-17,5,-1005,-1,0,0,0,,,,,,,,
1682,1782597207018,8666,0,0,-1,0,0,0,84,86,10,0,70,141.09,0,-20,2,-1000,-1,0,0,0,,,,,,,,
1683,1782597208997,10645,0,0,-1,0,0,0,84,87,10,0,70,140.66,0,-16,7,-998,-1,0,0,0,,,,,,,,
1684,1782597209095,10743,0,0,-1,0,0,0,84,87,10,0,70,140.85,0,-20,2,-995,-1,0,0,0,,,,,,,,
